,Adview
6438,261.7493
6439,849.8841
6440,-644.8054
6441,-497.63376
6442,325.8323
6443,-270.3408
6444,2897.4458
6445,-586.2902
6446,-2403.3435
6447,187.887
6448,-4588.988
6449,5171.5654
6450,-412.49942
6451,611.2241
6452,-62.658173
6453,-57.43869
6454,-233.02231
6455,3877.3174
6456,6648.5977
6457,24.584991
6458,-693.5361
6459,-1625.3042
6460,1240.7426
6461,476.2233
6462,-335.40085
6463,-1915.4454
6464,-1978.5771
6465,-1566.271
6466,-14.543426
6467,-96.18112
6468,139.0723
6469,-1741.522
6470,423.54227
6471,2007.5054
6472,-555.20306
6473,1883.4497
6474,3975.3188
6475,638.2519
6476,173.16556
6477,1679.8503
6478,3158.899
6479,18022.592
6480,773.60223
6481,-549.076
6482,14.490266
6483,1346.227
6484,-237.47775
6485,-1089.828
6486,691.3399
6487,2153.585
6488,-165.13608
6489,-206.65866
6490,-1920.9387
6491,-1512.363
6492,-750.7297
6493,-2930.4653
6494,-430.23044
6495,2805.6077
6496,547.10675
6497,-2658.916
6498,4763.565
6499,308.4529
6500,662.0535
6501,1907.8602
6502,1959.1157
6503,1174.7319
6504,4630.0864
6505,-330.2961
6506,2857.6958
6507,-1011.82623
6508,8156.425
6509,1256.3977
6510,-1241.2354
6511,-1469.1039
6512,1120.2188
6513,-1165.0547
6514,-1065.7717
6515,45.179718
6516,-1062.6538
6517,-206.6229
6518,17.048248
6519,174.73965
6520,-994.4211
6521,-8.59616
6522,159.51553
6523,4060.222
6524,35.45096
6525,-710.8837
6526,-1106.8247
6527,-216.78757
6528,-235.35068
6529,33522.363
6530,-6065.0244
6531,867.70953
6532,-313.01047
6533,901.19147
6534,-58.67331
6535,-806.5036
6536,-1640.1533
6537,39.71927
6538,-314.02792
6539,-970.2519
6540,1711.1135
6541,-871.88916
6542,2076.8296
6543,3946.3726
6544,2477.1
6545,772.51483
6546,-1180.2109
6547,-225.99557
6548,3995.5767
6549,1014.75543
6550,508.3384
6551,-499.13034
6552,-893.7852
6553,-1033.956
6554,4366.2393
6555,-1319.406
6556,356.41324
6557,6360.41
6558,-913.9415
6559,-1518.4995
6560,-585.40424
6561,838.4393
6562,-22.287079
6563,-487.6099
6564,-1200.3562
6565,291.12674
6566,-672.64545
6567,2477.859
6568,103.285675
6569,2468.9321
6570,-1181.2451
6571,1191.2513
6572,-409.8054
6573,-606.8505
6574,685.90314
6575,1116.9325
6576,158.97415
6577,1375.5193
6578,3526.9844
6579,1637.6346
6580,1248.8816
6581,3207.5078
6582,-1531.8993
6583,-1103.4951
6584,2474.7046
6585,1744.8333
6586,-1024.5095
6587,-22.643524
6588,-715.6951
6589,213.59708
6590,-859.3588
6591,648.54095
6592,2705.436
6593,780.62775
6594,-129.76065
6595,2220.9316
6596,6629.4277
6597,-560.207
6598,-457.166
6599,-1302.1118
6600,-179.49802
6601,1747.19
6602,-1348.0527
6603,877.9565
6604,-334.66458
6605,-1673.7058
6606,-837.0436
6607,-1589.7627
6608,986.45636
6609,-894.8388
6610,648.2038
6611,2774.4607
6612,3645.8333
6613,24.87381
6614,1320.8345
6615,975.1074
6616,-99.9476
6617,-1272.2793
6618,1045.3584
6619,-485.4824
6620,-446.2263
6621,-300.72458
6622,1905.9729
6623,268.53983
6624,118.63577
6625,2037.968
6626,773.6026
6627,2442.9688
6628,729.2758
6629,8477.062
6630,-1085.8535
6631,-1300.46
6632,-190.71689
6633,283.11917
6634,2975.427
6635,2353.254
6636,-1165.1985
6637,-1070.6637
6638,1689.2761
6639,-1684.2148
6640,-495.31345
6641,5233.7275
6642,-142.38864
6643,5247.0576
6644,1867.4275
6645,2297.3894
6646,4344.1865
6647,-2827.8652
6648,3301.819
6649,-99.86142
6650,-784.335
6651,-1525.7236
6652,-2500.6704
6653,748.5743
6654,493.21817
6655,-622.0898
6656,-448.73373
6657,2210.4512
6658,-540.38324
6659,279.99173
6660,-579.3748
6661,-2943.5142
6662,-272.5654
6663,2808.1982
6664,-3739.2822
6665,-499.3762
6666,792.1069
6667,21.020782
6668,102.04886
6669,-617.0014
6670,-1355.7871
6671,-426.05783
6672,-4704.7314
6673,415.5098
6674,4167.077
6675,2416.0728
6676,-1621.4915
6677,387.4384
6678,109.71976
6679,44.752106
6680,-160.68503
6681,2538.1067
6682,2287.587
6683,1421.875
6684,3250.502
6685,1253.8762
6686,121.384186
6687,-212.15475
6688,30.881866
6689,-5000.253
6690,392.42117
6691,494.98453
6692,210.4263
6693,254.36942
6694,-11.359832
6695,-1211.3218
6696,1275.4258
6697,-908.48236
6698,726.2707
6699,-1002.5981
6700,-150.11642
6701,-493.0361
6702,1584.7146
6703,9427.87
6704,1030.1893
6705,-576.9299
6706,-1453.4688
6707,3730.9045
6708,3568.7937
6709,626.0595
6710,-782.3847
6711,-47.03659
6712,-812.061
6713,-69.46408
6714,3.095002
6715,2240.0356
6716,45.442413
6717,-40.83835
6718,421.0087
6719,-630.4081
6720,883.42084
6721,-884.31976
6722,-207.70578
6723,540.94196
6724,-471.38205
6725,579.6374
6726,-690.8359
6727,-660.8416
6728,-851.5079
6729,-1033.1573
6730,91.36658
6731,178.85391
6732,1151.3558
6733,-479.2026
6734,-4.347869
6735,-520.44135
6736,91.21829
6737,598.08575
6738,404.19925
6739,587.33356
6740,-574.367
6741,-271.1345
6742,-764.0988
6743,-326.9531
6744,-2585.7788
6745,-3103.9448
6746,2370.2856
6747,-6.2740164
6748,2342.1704
6749,-961.6772
6750,1621.7234
6751,-683.75214
6752,-3431.4495
6753,547.95795
6754,1218.0083
6755,1033.9412
6756,-180.04245
6757,-827.082
6758,-238.33395
6759,-999.6264
6760,-474.16916
6761,-230.78879
6762,2647.9856
6763,-759.0466
6764,-1671.582
6765,-583.66595
6766,-1960.7268
6767,3260.7524
6768,1317.738
6769,-493.70322
6770,4719.4087
6771,-88.53293
6772,-841.6298
6773,1724.6602
6774,1364.3511
6775,4238.4204
6776,-922.62494
6777,-769.247
6778,-1632.872
6779,-108.475555
6780,110.16019
6781,4421.048
6782,-162.69821
6783,-611.9006
6784,-314.1262
6785,714.82074
6786,2169.0479
6787,-504.93173
6788,271.08084
6789,2503.2869
6790,107.95291
6791,-1243.681
6792,-3782.003
6793,-1658.1426
6794,-332.6655
6795,-1615.6627
6796,222.63235
6797,48.315643
6798,130.41824
6799,-852.6569
6800,1889.9891
6801,-1211.5905
6802,3193.6018
6803,2482.96
6804,166.86618
6805,121.03128
6806,-760.2016
6807,-1933.431
6808,-292.80026
6809,70482.46
6810,-307.0947
6811,1051.596
6812,-613.97064
6813,-1106.1011
6814,-627.8593
6815,-1313.1846
6816,-83.72067
6817,-106.330536
6818,-428.81882
6819,4544.144
6820,1744.0409
6821,-1460.7246
6822,5647.074
6823,60.726593
6824,383.02078
6825,526.33746
6826,2335.7197
6827,1125.4362
6828,-181.92746
6829,-401.65915
6830,-125.35251
6831,6416.8306
6832,-488.33713
6833,-637.9516
6834,-837.7105
6835,-2656.7046
6836,-1406.0989
6837,-121.28012
6838,847.8481
6839,-1722.1147
6840,-624.8178
6841,-909.7265
6842,-2364.2666
6843,1365.7979
6844,210.61234
6845,-824.4179
6846,1379.2078
6847,-886.50134
6848,1805.2523
6849,2226.0518
6850,-1369.6567
6851,-315.5239
6852,-1131.4824
6853,1954.2195
6854,-1360.2383
6855,207.58939
6856,-130.43503
6857,-1658.5166
6858,505.88315
6859,169.4844
6860,366.7355
6861,2606.9487
6862,-388.21713
6863,-4259.43
6864,-82.893524
6865,1147.6174
6866,-16.176727
6867,1658.772
6868,-141.37009
6869,1349.7163
6870,5827.9917
6871,403.11038
6872,29.65213
6873,1783.4976
6874,-253.05246
6875,99.22989
6876,1983.3177
6877,-263.6799
6878,347.67496
6879,43627.16
6880,-127.23825
6881,1121.52
6882,-62.536835
6883,147.88724
6884,33.48343
6885,-1043.993
6886,-1213.5002
6887,-382.9741
6888,-280.2656
6889,-422.28647
6890,16.385773
6891,-1144.7767
6892,629.3751
6893,2712.168
6894,246.72452
6895,-293.5864
6896,116.95596
6897,236.85123
6898,502.6011
6899,-68.81149
6900,-267.77853
6901,276.45535
6902,-1240.439
6903,-498.61423
6904,-2337.811
6905,-1396.2568
6906,-2233.5762
6907,-219.37656
6908,3776.7917
6909,1239.9509
6910,654.30133
6911,354.80228
6912,-68.46945
6913,-64.24246
6914,-240.84042
6915,625.02203
6916,666.66675
6917,-1318.6953
6918,305.0574
6919,121.27139
6920,418.572
6921,3530.4895
6922,-2093.9517
6923,221.6282
6924,2300.7563
6925,3026.5444
6926,-1563.7822
6927,1179.9536
6928,-524.2546
6929,2774.7737
6930,-396.5616
6931,161.68033
6932,-1356.9104
6933,2231.368
6934,-131.81454
6935,2871.1611
6936,-172.96042
6937,1435.6177
6938,2006.0632
6939,1963.2109
6940,2094.5894
6941,-1686.6641
6942,-655.72845
6943,-1875.1173
6944,40.85257
6945,-577.98553
6946,-1504.7145
6947,336.43863
6948,1281.3486
6949,1890.8782
6950,-33.805145
6951,-189.66452
6952,1661.0072
6953,-649.5363
6954,-561.97626
6955,1176.635
6956,-68.15378
6957,-429.54343
6958,180.08951
6959,-793.92474
6960,3380.101
6961,801.14056
6962,323.44193
6963,3610.5571
6964,-387.03952
6965,-1494.2754
6966,-394.4863
6967,2396.4424
6968,-2746.7993
6969,1232.9268
6970,1123.499
6971,-1304.8623
6972,1605.2715
6973,-469.28806
6974,-495.2861
6975,-812.0722
6976,-862.02826
6977,-146.02975
6978,-1366.0244
6979,991.033
6980,-213.77878
6981,-105.58884
6982,-316.0859
6983,2522.781
6984,4686.4546
6985,-1746.9639
6986,369.93887
6987,-603.2236
6988,118.68411
6989,-372.25534
6990,1016.7569
6991,-533.23944
6992,3858.277
6993,-413.90573
6994,-529.6601
6995,-808.5727
6996,-1532.8047
6997,163.19986
6998,-306.0168
6999,-136.31625
7000,-2453.843
7001,116.03299
7002,-490.47983
7003,405.6736
7004,4465.507
7005,1322.8213
7006,1175.2607
7007,-314.06247
7008,1316.3108
7009,522.4499
7010,-6555.2017
7011,-3676.957
7012,-103.280914
7013,-2599.101
7014,1209.3938
7015,2527.154
7016,-609.5341
7017,-451.86862
7018,1661.878
7019,806.0749
7020,-842.69037
7021,-307.40854
7022,-1032.777
7023,1241.7313
7024,524.11237
7025,-1423.0413
7026,-287.80283
7027,-2255.8555
7028,659.90356
7029,345.78818
7030,461.6431
7031,133.43173
7032,609.8327
7033,325.13882
7034,-1071.707
7035,-1537.185
7036,-2877.6582
7037,-961.80804
7038,3584.7808
7039,2187.152
7040,-1834.0894
7041,332.13773
7042,-285.98483
7043,-1640.6179
7044,-1076.3174
7045,23.69339
7046,285.02872
7047,-2587.1128
7048,3802.7456
7049,-165.34116
7050,-598.8239
7051,-17.24411
7052,262.0723
7053,-2966.8132
7054,2318.809
7055,-498.9896
7056,-128.58157
7057,4658.2646
7058,-271.38815
7059,2187.548
7060,706.0368
7061,321.44193
7062,399.21732
7063,-1110.8926
7064,600.6607
7065,32.173004
7066,2253.4414
7067,-149.41342
7068,25.763214
7069,-1064.3141
7070,3685.3384
7071,542.43585
7072,1454.2747
7073,-284.6647
7074,-636.8837
7075,-26.752533
7076,-40.147064
7077,3231.6074
7078,468.23807
7079,4956.04
7080,-1401.4082
7081,-115.891815
7082,-892.1728
7083,2083.2593
7084,-288.68942
7085,1569.4185
7086,1956.3274
7087,-2515.0288
7088,-1039.5935
7089,200.66678
7090,-324.84348
7091,-1101.631
7092,12172.534
7093,-630.1619
7094,-1764.981
7095,20.809113
7096,-1181.8677
7097,948.3962
7098,-1928.5659
7099,1090.214
7100,-2209.0215
7101,1947.1025
7102,-677.7939
7103,-66.30246
7104,296.00674
7105,-390.46396
7106,1703.6062
7107,-6202.47
7108,-1309.437
7109,-2743.9524
7110,-443.69968
7111,-3866.145
7112,-219.30637
7113,2092.1946
7114,-950.3986
7115,-498.3774
7116,-1011.30206
7117,1496.2191
7118,-2005.1604
7119,713.84686
7120,157.63663
7121,880.034
7122,380.4988
7123,-126.41843
7124,257.41617
7125,-2998.1711
7126,2229.7686
7127,-23.193085
7128,-692.1352
7129,-1641.2969
7130,-761.24725
7131,380.855
7132,242.22379
7133,-45.834442
7134,-901.12787
7135,400.69803
7136,-707.95636
7137,-330.01535
7138,-2203.4546
7139,35.540558
7140,-4720.6436
7141,1928.0654
7142,-643.5859
7143,-361.87924
7144,-499.28854
7145,-2816.1772
7146,-341.6943
7147,-505.6389
7148,-178.74777
7149,-777.6181
7150,-1379.0166
7151,3941.0293
7152,-419.4194
7153,4117.441
7154,111.39993
7155,-169.44626
7156,-1936.2959
7157,-1389.9934
7158,-574.7741
7159,-408.4774
7160,-102.544586
7161,-521.39935
7162,-31.595795
7163,-718.6004
7164,-1837.1611
7165,-403.5405
7166,-394.0903
7167,-1012.9506
7168,-628.89886
7169,-5206.3667
7170,1816.7964
7171,-332.353
7172,1081.397
7173,616.82477
7174,1034.3662
7175,-27.291107
7176,88.58096
7177,-1943.5742
7178,-1052.5273
7179,-1232.0012
7180,563.48346
7181,1243.3009
7182,-28.627533
7183,3300.0654
7184,-1217.405
7185,-812.23676
7186,2825.379
7187,4739.707
7188,51.09836
7189,551.1855
7190,-790.3659
7191,-1082.498
7192,-916.12274
7193,-929.47675
7194,797.941
7195,-979.15375
7196,-1470.0077
7197,-811.09906
7198,-403.52878
7199,-866.63184
7200,-3044.7837
7201,-3890.8496
7202,-207.03891
7203,2891.511
7204,52.938507
7205,1252.4673
7206,-393.9061
7207,-1655.9073
7208,-622.09515
7209,-689.7071
7210,1697.6455
7211,-3744.4429
7212,295.92142
7213,-1340.585
7214,929.2747
7215,1025.1249
7216,-342.69406
7217,-464.2092
7218,-980.9797
7219,303.08328
7220,-374.4404
7221,39.56131
7222,972.89606
7223,-1404.7559
7224,-547.352
7225,589.52747
7226,-2608.7192
7227,1783.2778
7228,75.214264
7229,1285.8953
7230,-115.5184
7231,329.38126
7232,-210.17416
7233,-996.7928
7234,-946.4345
7235,2457.5278
7236,221.12546
7237,-1341.7778
7238,-104.63742
7239,-1527.7446
7240,-844.95013
7241,-183.88211
7242,1308.8215
7243,1056.5079
7244,-2511.58
7245,988.3365
7246,292.3926
7247,-2848.3394
7248,981.40436
7249,1845.0544
7250,360.39005
7251,-246.45212
7252,-797.36334
7253,379.0743
7254,-258.05075
7255,834.46893
7256,-566.41327
7257,-1322.4016
7258,-226.69827
7259,167.8948
7260,-3677.9536
7261,2118.6582
7262,1152.3091
7263,-3003.43
7264,2034.7062
7265,4225.5923
7266,-163.60788
7267,-243.46054
7268,381.80142
7269,-4874.418
7270,6.132661
7271,386.60208
7272,-596.67255
7273,1049.2551
7274,3003.7527
7275,-28.106537
7276,835.6663
7277,2655.2417
7278,1.7021797
7279,3138.5693
7280,5129.2095
7281,-187.07956
7282,793.1517
7283,2555.0571
7284,-2275.1196
7285,3324.3516
7286,1583.8104
7287,-955.70123
7288,2476.8372
7289,-77.8425
7290,-1533.9888
7291,6.6907053
7292,151.04916
7293,261.8881
7294,528.50323
7295,4096.7344
7296,4156.6636
7297,1285.7148
7298,1720.7168
7299,-29.73825
7300,-1156.832
7301,-334.04105
7302,-990.2531
7303,-638.519
7304,-138.16061
7305,3522.2356
7306,-1532.8403
7307,665.83606
7308,-1169.5098
7309,-77.30661
7310,-175.90964
7311,-1169.6981
7312,-1247.814
7313,408.92654
7314,-740.37616
7315,-645.88715
7316,-668.2436
7317,-3560.1353
7318,-280.69077
7319,-3163.1145
7320,251.49857
7321,-706.9698
7322,-580.122
7323,-879.0041
7324,-1156.3528
7325,150.3428
7326,-771.85785
7327,-1736.5198
7328,-1256.1323
7329,676.55426
7330,2413.4314
7331,-324.98752
7332,-1096.8787
7333,3126.419
7334,186.96976
7335,-823.16766
7336,-145.9404
7337,-107.93356
7338,99448.45
7339,4391.2017
7340,55.36075
7341,-1316.0146
7342,96.921906
7343,3640.9375
7344,8722.474
7345,595.3409
7346,-199.05966
7347,510.2007
7348,-1846.8073
7349,4819.32
7350,-558.258
7351,-2538.609
7352,2271.9229
7353,2265.0115
7354,-1670.4539
7355,1333.2214
7356,3730.2207
7357,1.4292305
7358,6359.7617
7359,733.3317
7360,-418.88657
7361,66.08304
7362,1258.1285
7363,-2206.9111
7364,1940.255
7365,-546.3371
7366,20512.15
7367,106.48294
7368,-280.4249
7369,-1893.6025
7370,80.07968
7371,3098.7363
7372,3165.9236
7373,-467.52853
7374,-1296.0853
7375,-1067.627
7376,104.18265
7377,-5318.663
7378,-1313.511
7379,-405.70065
7380,-331.16965
7381,-418.15366
7382,696.74115
7383,2459.4766
7384,-417.93356
7385,-6003.2583
7386,-519.4461
7387,-5440.5786
7388,-1440.8469
7389,-181.03366
7390,-2358.8867
7391,-753.0865
7392,-2028.5444
7393,833.09503
7394,1241.9512
7395,-2850.8662
7396,-119.27219
7397,2471.3965
7398,-529.01654
7399,-1224.2578
7400,2063.164
7401,-2470.0293
7402,888.67413
7403,2548.0513
7404,-1636.0303
7405,1238.6235
7406,529.7491
7407,217.29623
7408,-458.14157
7409,-306.025
7410,-186.905
7411,-416.33176
7412,-988.79877
7413,-1801.6272
7414,1539.9882
7415,-809.18304
7416,-1163.8899
7417,92.714386
7418,1097.802
7419,-962.06195
7420,68.36734
7421,777.7601
7422,3684.9497
7423,1704.7434
7424,-55.99301
7425,3551.1587
7426,923.6518
7427,578.15045
7428,-109.49899
7429,669.06915
7430,-508.94138
7431,3607.775
7432,813.5264
7433,505.2476
7434,-1550.5984
7435,1799.9532
7436,816.69684
7437,-265.73068
7438,25.434113
7439,-378.6783
7440,-784.1491
7441,-1219.918
7442,236.53342
7443,144.26578
7444,-274.9741
7445,-421.5964
7446,615.6646
7447,-416.0898
7448,-394.54135
7449,-39.776093
7450,-108.94382
7451,-1663.6357
7452,-824.72174
7453,-69.62155
7454,-986.80365
7455,-687.8791
7456,1056.7655
7457,-1117.729
7458,-2289.2107
7459,-432.4033
7460,-380.2092
7461,930.8896
7462,-275.79758
7463,-2170.12
7464,-209.66599
7465,978.0336
7466,276.61026
7467,-1107.4993
7468,-523.39105
7469,-435.165
7470,-1711.9028
7471,-296.3597
7472,2642.0525
7473,480.19925
7474,-625.3349
7475,83.86331
7476,-186.58737
7477,-73.56076
7478,-209.6384
7479,-167.2905
7480,-633.9355
7481,-342.08273
7482,311.46976
7483,746.27545
7484,2389.1191
7485,260.42874
7486,2977.4116
7487,6.5571604
7488,-600.03534
7489,147.17484
7490,212.76443
7491,112.06058
7492,4519.0547
7493,3685.5193
7494,1092.6926
7495,-559.1528
7496,-525.30963
7497,505.5303
7498,4358.384
7499,-1510.061
7500,210.56479
7501,-2343.231
7502,5233.464
7503,-684.6994
7504,81.594635
7505,-307.21677
7506,-121.589325
7507,791.5125
7508,-935.26416
7509,1611.7875
7510,-199.48923
7511,-556.5517
7512,-1232.4309
7513,-1367.8523
7514,735.72943
7515,216.66226
7516,-554.37054
7517,-585.45575
7518,-436.65182
7519,-884.8637
7520,-419.20016
7521,1276.1133
7522,-364.0184
7523,5912.5327
7524,-719.78314
7525,211.95694
7526,3497.6099
7527,-64.9415
7528,-16.915375
7529,-562.0041
7530,516.21124
7531,2757.7344
7532,-717.3215
7533,567.6961
7534,2706.367
7535,2711.092
7536,1232.5879
7537,1191.4268
7538,1589.7068
7539,1609.5542
7540,978.25616
7541,2350.2695
7542,-398.8867
7543,559.346
7544,346.39993
7545,647.1257
7546,200.29495
7547,11.312043
7548,56.114655
7549,-1831.873
7550,-576.07794
7551,967.73157
7552,-1804.3237
7553,-375.80893
7554,935.61444
7555,-278.28293
7556,1346.0471
7557,2058.0303
7558,2085.6416
7559,70.707184
7560,-1049.6978
7561,-1904.6016
7562,-877.5009
7563,-289.1423
7564,-180.9266
7565,-3628.2302
7566,1191.3555
7567,2913.9104
7568,-48.325165
7569,746.84186
7570,2486.3926
7571,113.331085
7572,-337.80978
7573,903.20465
7574,-328.30368
7575,1374.4897
7576,-719.28046
7577,-1106.8892
7578,-951.1796
7579,-591.93256
7580,841.7852
7581,-1104.5608
7582,-3094.6187
7583,-761.8149
7584,192.3616
7585,-188.44211
7586,4850.14
7587,4728.5596
7588,-286.207
7589,251.05106
7590,543.7061
7591,-230.15024
7592,-583.47406
7593,-24.033783
7594,-1109.7148
7595,1373.0879
7596,1763.001
7597,-522.2453
7598,-922.53436
7599,-150.99008
7600,-582.55975
7601,-1911.9277
7602,270.80026
7603,-118.22751
7604,1175.983
7605,3148.688
7606,-27.875092
7607,-361.64676
7608,3397.87
7609,3179.9111
7610,-173.96762
7611,3004.8022
7612,-27.583344
7613,-336.46725
7614,-414.8292
7615,-891.4296
7616,-376.6733
7617,1085.9043
7618,3875.5225
7619,358.1218
7620,-1053.8105
7621,3451.2886
7622,371.72562
7623,-253.55124
7624,-1373.2148
7625,10007.572
7626,907.859
7627,91.03616
7628,488.40164
7629,330.22446
7630,-824.2193
7631,-145.86325
7632,406.2654
7633,-1102.0928
7634,-724.2719
7635,-1661.4556
7636,-83.59665
7637,-1737.2417
7638,2902.402
7639,-1038.8053
7640,-4276.7153
7641,525.92
7642,-48.71707
7643,-120.97946
7644,171.53885
7645,805.00714
7646,256.94974
7647,-575.4687
7648,-1030.7413
7649,-2562.7173
7650,3698.9294
7651,3862.1077
7652,-1248.2019
7653,106.85782
7654,-1551.7178
7655,1903.376
7656,3186.0566
7657,-786.08734
7658,-1044.4028
7659,-403.18112
7660,-575.44525
7661,7259.3506
7662,-267.7065
7663,-186.30759
7664,-780.8664
7665,1744.7224
7666,-1987.355
7667,-387.96042
7668,178.56293
7669,-1241.2285
7670,811.5616
7671,515.72906
7672,2810.6104
7673,-251.26236
7674,-657.2802
7675,-593.3105
7676,-549.4146
7677,112.48636
7678,-1178.8948
7679,31.504303
7680,-1015.8215
7681,4584.618
7682,-602.9616
7683,3886.1873
7684,-2368.8364
7685,1426.8643
7686,99.59866
7687,-586.4631
7688,4.0574045
7689,3730.7983
7690,310.022
7691,-2011.1572
7692,825.4019
7693,463.97903
7694,-185.07663
7695,-160.65134
7696,-392.394
7697,-256.59665
7698,1181.2458
7699,1924.3773
7700,-1943.636
7701,-888.5888
7702,-256.78513
7703,-677.72797
7704,1471.6329
7705,771.545
7706,1100.8694
7707,13288.575
7708,120.09195
7709,1025.7035
7710,666.79083
7711,552.11896
7712,-943.4577
7713,-357.77097
7714,-1492.4028
7715,-212.17258
7716,-372.22684
7717,-788.9705
7718,-851.1828
7719,-1417.9312
7720,432.7388
7721,-644.3138
7722,-1263.229
7723,1072.3354
7724,-516.9057
7725,1724.6643
7726,-1537.6465
7727,-768.321
7728,761.3702
7729,2629.1978
7730,763.002
7731,-703.7955
7732,-3102.262
7733,-564.0937
7734,321.0131
7735,-0.09347463
7736,94.987335
7737,913.81757
7738,-678.393
7739,-622.3122
7740,2196.7988
7741,413.65823
7742,908.47076
7743,-2966.5981
7744,2256.1248
7745,-594.6396
7746,-1495.3141
7747,-5185.8936
7748,3426.0264
7749,1611.0038
7750,623.8908
7751,1489.9446
7752,-1092.7168
7753,-295.05222
7754,-161.86667
7755,2278.1514
7756,-109.02756
7757,-483.1152
7758,-373.12863
7759,-289.74142
7760,-258.48557
7761,4922.113
7762,1257.3047
7763,-2970.9075
7764,39.449005
7765,1679.4851
7766,420.97464
7767,1151.5239
7768,3185.224
7769,135.61331
7770,759.61383
7771,-42.17685
7772,-902.8891
7773,-484.8912
7774,-2027.1792
7775,-1976.348
7776,-320.98923
7777,731.89825
7778,-431.68332
7779,-1203.0901
7780,647.7779
7781,-5115.66
7782,509.54678
7783,647.05634
7784,2581.5183
7785,142.58243
7786,-1532.6855
7787,-856.3903
7788,-595.6414
7789,-357.14816
7790,-752.94745
7791,-449.9012
7792,-32.30844
7793,676.8753
7794,1559.812
7795,-527.35785
7796,601.8708
7797,3470.2202
7798,536.37714
7799,-1260.2876
7800,4414.253
7801,147.22781
7802,-848.0517
7803,-1667.6296
7804,-4475.363
7805,145.36789
7806,68.427765
7807,-740.8173
7808,161.60617
7809,2948.762
7810,-161.35263
7811,-788.02826
7812,2244.572
7813,2389.2886
7814,-163.67136
7815,690.8404
7816,903.712
7817,1157.1145
7818,-1456.1333
7819,-755.6989
7820,-834.9301
7821,-1219.3687
7822,5057.6025
7823,689.97394
7824,1433.885
7825,407.3397
7826,1144.6964
7827,-1176.383
7828,-1093.9102
7829,-553.1928
7830,2879.7505
7831,1243.9065
7832,2814.943
7833,2012.4838
7834,-74.13275
7835,-371.29025
7836,1986.9553
7837,3784.4585
7838,-184.44846
7839,-320.68295
7840,312.55704
7841,-300.79898
7842,-3380.1997
7843,1700.9006
7844,-187.20407
7845,5907.394
7846,-175.13474
7847,857.6419
7848,1653.9908
7849,-365.96384
7850,665.6359
7851,-611.2238
7852,-996.17035
7853,-532.3332
7854,-530.55475
7855,-142.11984
7856,4571.5156
7857,115.90274
7858,-1717.0342
7859,-1162.7534
7860,734.3062
7861,-901.9145
7862,3355.7468
7863,-367.48337
7864,239.73337
7865,4065.4863
7866,412.4385
7867,-107.52182
7868,973.9008
7869,-1221.0918
7870,-198.57858
7871,-802.7277
7872,4951.804
7873,-1602.4363
7874,-774.2514
7875,-1647.1222
7876,-667.2299
7877,-25.6279
7878,-1731.2916
7879,1052.375
7880,-289.44235
7881,192.1553
7882,-4375.0166
7883,1180.9143
7884,-686.41986
7885,811.7199
7886,259.40323
7887,-2106.4692
7888,4156.666
7889,4199.38
7890,-276.82663
7891,941.32245
7892,1169.5768
7893,-1508.2322
7894,1109.4207
7895,3321.2095
7896,4039.2834
7897,1813.4319
7898,-127.41696
7899,2954.7876
7900,-4839.7056
7901,-844.83344
7902,992.2336
7903,2727.486
7904,3127.1758
7905,-2146.1057
7906,-515.0605
7907,338.43997
7908,3779.365
7909,-5702.646
7910,-123.06857
7911,-99.069916
7912,1436.0105
7913,-1599.4663
7914,-2842.2637
7915,3903.1484
7916,-1405.6533
7917,-1735.5464
7918,1633.0376
7919,2155.3875
7920,25435.424
7921,598.4168
7922,-1033.4429
7923,222.92654
7924,1670.3157
7925,-1422.4473
7926,5354.0303
7927,2231.4268
7928,-4360.6406
7929,-321.59518
7930,-630.6353
7931,1618.8384
7932,-151.2435
7933,-149.93454
7934,-728.3842
7935,327.81058
7936,4.243806
7937,-512.77875
7938,1702.9712
7939,1841.5372
7940,4028.1418
7941,1234.3115
7942,146.68729
7943,2519.8013
7944,-447.90482
7945,-668.7463
7946,-499.18137
7947,1696.9817
7948,2434.4302
7949,3393.2375
7950,72.91507
7951,1386.3115
7952,664.6751
7953,345.49918
7954,2152.6846
7955,638.3227
7956,863.40533
7957,380.79752
7958,-907.0507
7959,661.35406
7960,-286.37454
7961,-1270.2622
7962,468.65054
7963,215.63956
7964,-2642.7498
7965,-96.678314
7966,-97.563446
7967,2.3476875
7968,-350.4885
7969,-979.59564
7970,434.95682
7971,-6280.0024
7972,1020.74567
7973,-2156.9795
7974,-270.8193
7975,253.59805
7976,6843.3896
7977,1437.1504
7978,-2013.7776
7979,-666.2149
7980,-1007.4274
7981,-2496.1152
7982,-487.66684
7983,-3414.4934
7984,-1440.1357
7985,2089.3757
7986,2276.8022
7987,2022.342
7988,2235.1494
7989,-72.20065
7990,-4673.3237
7991,2560.141
7992,-1298.5732
7993,148.91592
7994,-1345.1772
7995,-2015.19
7996,1830.1731
7997,-1703.0544
7998,6031.6885
7999,82.37015
8000,377.2969
8001,-1367.1859
8002,1377.4465
8003,-997.8536
8004,-1395.9243
8005,-440.2443
8006,-1106.6871
8007,3196.8333
8008,-1194.3887
8009,-2070.1265
8010,802.08673
8011,-320.6107
8012,-1647.1543
8013,-1004.89923
8014,-104.2673
8015,-439.0361
8016,-767.1464
8017,86.55423
8018,-393.31393
